COG_ID	category	name	mean_post	median_post	sd_post	n_present	n_recon	consensus_present	vote	combined_post	euryroot_ml_post	euryroot_unif_post	gld_min1_post	gld_min4_post
COG1439	J	rRNA maturation endonuclease Nob1	0.9978	0.9997	0.0028	5	5	1	5/5	0.9967	0.9997	0.9927	1.0000	0.9999
COG1440	G	Phosphotransferase system cellobiose-specific component IIB	0.0026	0.0024	0.0004	0	5	0	0/5	0.0022	0.0023	0.0029	0.0031	0.0024
COG1441	H	O-succinylbenzoate synthase	0.0011	0.0006	0.0009	0	5	0	0/5	0.0004	0.0006	0.0004	0.0027	0.0013
COG1442	M	Lipopolysaccharide biosynthesis protein, LPS:glycosyltransferase	0.0010	0.0004	0.0009	0	5	0	0/5	0.0022	0.0004	0.0021	0.0002	0.0001
COG1443	I	Isopentenyldiphosphate isomerase	0.0532	0.0203	0.0750	0	5	0	0/5	0.0238	0.0090	0.0203	0.2029	0.0102
COG1444	J	tRNA(Met) C34 N-acetyltransferase TmcA	0.7739	0.8421	0.2536	4	5	1	4/5	0.7515	0.8421	0.2999	0.9894	0.9866
COG1445	G	Phosphotransferase system fructose-specific component IIB	0.0178	0.0025	0.0296	0	5	0	0/5	0.0024	0.0025	0.0020	0.0769	0.0053
COG1446	E	Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily	0.6831	0.6572	0.2279	3	5	1	3/5	0.4498	0.6572	0.4231	0.9758	0.9094
COG1447	G	Phosphotransferase system cellobiose-specific component IIA	0.0017	0.0018	0.0002	0	5	0	0/5	0.0018	0.0013	0.0020	0.0018	0.0015
COG1448	E	Aspartate/aromatic aminotransferase	0.0003	0.0004	0.0001	0	5	0	0/5	0.0005	0.0001	0.0004	0.0002	0.0004
COG1449	G	Alpha-amylase/alpha-mannosidase, GH57 family	0.7712	0.9885	0.2770	4	5	1	4/5	0.5061	0.9885	0.3665	0.9994	0.9955
COG1450	U	Type II secretory pathway component GspD/PulD (secretin)	0.0005	0.0002	0.0004	0	5	0	0/5	0.0008	0.0002	0.0012	0.0001	0.0001
COG1451	R	UTP pyrophosphatase, metal-dependent hydrolase family	0.3274	0.3070	0.1262	1	5	0	1/5	0.3070	0.2648	0.1849	0.5617	0.3188
COG1452	M	LPS assembly outer membrane protein LptD (organic solvent tolerance protein OstA)	0.0001	0.0000	0.0001	0	5	0	0/5	0.0001	0.0000	0.0002	0.0000	0.0000
COG1453	R	Predicted oxidoreductase of the aldo/keto reductase family	0.4832	0.4784	0.3134	2	5	0	2/5	0.1798	0.4784	0.0956	0.8890	0.7730
COG1454	C	Alcohol dehydrogenase, class IV	0.7835	0.8611	0.1728	5	5	1	5/5	0.8611	0.6441	0.5189	0.9625	0.9311
COG1455	G	Phosphotransferase system cellobiose-specific component IIC	0.0006	0.0003	0.0004	0	5	0	0/5	0.0010	0.0003	0.0011	0.0002	0.0003
COG1456	C	CO dehydrogenase/acetyl-CoA synthase gamma subunit (corrinoid Fe-S protein)	0.9658	0.9998	0.0510	5	5	1	5/5	0.8684	0.9998	0.9612	0.9999	0.9999
COG1457	F	Purine-cytosine permease or related protein	0.5902	0.6731	0.2900	3	5	1	3/5	0.2806	0.6731	0.2286	0.9676	0.8013
COG1458	R	Predicted RNase MK1237, contains PIN domain, UPF0278 family	0.7986	0.9759	0.2431	4	5	1	4/5	0.6407	0.9837	0.3930	0.9997	0.9759
COG1459	NUW	Type II secretory pathway, component PulF	0.0005	0.0000	0.0006	0	5	0	0/5	0.0008	0.0000	0.0015	0.0000	0.0000
COG1460	K	DNA-directed RNA polymerase, subunit F	0.9905	0.9996	0.0167	5	5	1	5/5	0.9957	0.9996	0.9573	0.9998	0.9999
COG1461	R	Predicted kinase related to dihydroxyacetone kinase	0.0064	0.0061	0.0038	0	5	0	0/5	0.0080	0.0014	0.0061	0.0125	0.0038
COG1462	M	Curli biogenesis system outer membrane secretion channel CsgG	0.0024	0.0017	0.0013	0	5	0	0/5	0.0023	0.0015	0.0017	0.0050	0.0017
COG1463	M	Periplasmic subunit MlaD of the ABC-type intermembrane phospholipid transporter Mla	0.0003	0.0000	0.0004	0	5	0	0/5	0.0006	0.0000	0.0011	0.0000	0.0000
COG1464	P	ABC-type metal ion transport system, periplasmic component/surface antigen	0.0001	0.0000	0.0002	0	5	0	0/5	0.0002	0.0000	0.0004	0.0000	0.0000
COG1465	E	3-dehydroquinate synthase, class II	0.9603	0.9648	0.0133	5	5	1	5/5	0.9716	0.9348	0.9648	0.9608	0.9696
COG1466	L	DNA polymerase III, delta subunit	0.0007	0.0000	0.0009	0	5	0	0/5	0.0013	0.0000	0.0021	0.0000	0.0000
COG1467	L	Eukaryotic-type DNA primase, catalytic (small) subunit	0.9923	0.9997	0.0137	5	5	1	5/5	0.9969	0.9997	0.9649	1.0000	1.0000
COG1468	V	CRISPR/Cas system-associated exonuclease Cas4, RecB family	0.9934	1.0000	0.0090	5	5	1	5/5	0.9899	1.0000	0.9771	1.0000	1.0000
COG1469	H	GTP cyclohydrolase FolE2	0.9819	0.9976	0.0205	5	5	1	5/5	0.9530	0.9976	0.9610	0.9993	0.9985
COG1470	S	Uncharacterized membrane protein	0.6470	0.6114	0.1860	4	5	1	4/5	0.5666	0.7917	0.3645	0.9008	0.6114
COG1471	J	Ribosomal protein S4E	0.9970	0.9997	0.0044	5	5	1	5/5	0.9884	0.9999	0.9969	0.9997	0.9999
COG1472	G	Periplasmic beta-glucosidase and related glycosidases	0.0554	0.0196	0.0680	0	5	0	0/5	0.0196	0.0099	0.0155	0.1896	0.0424
COG1473	R	Metal-dependent amidase/aminoacylase/carboxypeptidase	0.3565	0.1735	0.3295	2	5	0	2/5	0.1735	0.0675	0.0641	0.8941	0.5832
COG1474	L	Cdc6-related protein, AAA superfamily ATPase	0.9978	0.9998	0.0032	5	5	1	5/5	0.9916	0.9998	0.9977	0.9999	0.9998
COG1475	D	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain	0.8753	0.9268	0.1200	5	5	1	5/5	0.7789	0.9268	0.6914	0.9957	0.9839
COG1476	K	DNA-binding transcriptional regulator, XRE-family HTH domain	0.5582	0.6646	0.2315	4	5	1	4/5	0.5558	0.6646	0.1155	0.7686	0.6864
COG1477	HO	FAD:protein FMN transferase ApbE	0.0204	0.0114	0.0253	0	5	0	0/5	0.0114	0.0114	0.0082	0.0705	0.0007
COG1478	H	F420-0:Gamma-glutamyl ligase (F420 biosynthesis)	0.9794	0.9999	0.0293	5	5	1	5/5	0.9724	0.9999	0.9249	1.0000	0.9999
COG1479	V	DNAse/DNA nickase specific for phosphorothioated or glycosylated phage DNA, GmrSD/DndB/SspE family, contains DUF262 and HNH nuclease domains	0.3553	0.2368	0.2997	1	5	0	1/5	0.2368	0.1520	0.1236	0.9378	0.3262
COG1480	T	Cyclic di-AMP-specific phosphodiesterase PgpH, HD superfamily	0.0265	0.0179	0.0305	0	5	0	0/5	0.0037	0.0240	0.0016	0.0851	0.0179
COG1481	K	DNA-binding transcriptional regulator WhiA, involved in cell division	0.0196	0.0065	0.0256	0	5	0	0/5	0.0061	0.0095	0.0051	0.0708	0.0065
COG1482	G	Mannose-6-phosphate isomerase, class I	0.0199	0.0220	0.0146	0	5	0	0/5	0.0261	0.0053	0.0220	0.0429	0.0033
COG1483	R	Predicted ATPase, AAA+ superfamily	0.6579	0.8985	0.3390	3	5	1	3/5	0.3120	0.8985	0.1838	0.9948	0.9005
COG1484	L	DNA replication protein DnaC	0.0551	0.0162	0.0679	0	5	0	0/5	0.0158	0.0413	0.0127	0.1894	0.0162
COG1485	D	Cell division protein ZapE (Z ring-associated ATPase), AFG1 superfamily	0.0110	0.0087	0.0076	0	5	0	0/5	0.0072	0.0042	0.0090	0.0259	0.0087
COG1486	G	Alpha-galactosidase/6-phospho-beta-glucosidase, family 4 of glycosyl hydrolase	0.2102	0.0737	0.2210	1	5	0	1/5	0.0280	0.0737	0.0286	0.5913	0.3293
COG1487	V	Ribonuclease/mRNA interferase VapC, contains PIN domain	0.9668	0.9958	0.0405	5	5	1	5/5	0.9468	0.9958	0.8958	0.9990	0.9967
COG1488	H	Nicotinic acid phosphoribosyltransferase	0.9622	0.9753	0.0457	5	5	1	5/5	0.9682	0.9753	0.8737	0.9997	0.9939
COG1489	GT	DNA-binding protein, stimulates sugar fermentation	0.8590	0.8945	0.1558	5	5	1	5/5	0.8426	0.8945	0.5701	0.9977	0.9902
COG1490	J	D-aminoacyl-tRNA deacylase	0.0097	0.0062	0.0099	0	5	0	0/5	0.0066	0.0013	0.0051	0.0292	0.0062
COG1491	R	Predicted nucleic acid-binding OB-fold protein	0.9982	0.9998	0.0021	5	5	1	5/5	0.9953	1.0000	0.9959	0.9998	0.9999
COG1492	H	Cobyric acid synthase	0.7804	0.8963	0.2727	4	5	1	4/5	0.8963	0.8228	0.2471	0.9985	0.9374
COG1493	T	Serine kinase of the HPr protein, regulates carbohydrate metabolism	0.0040	0.0027	0.0024	0	5	0	0/5	0.0019	0.0057	0.0027	0.0078	0.0019
COG1494	G	Fructose-1,6-bisphosphatase/sedoheptulose 1,7-bisphosphatase or related protein	0.0951	0.0520	0.1045	0	5	0	0/5	0.0138	0.0801	0.0302	0.2993	0.0520
COG1495	O	Disulfide bond formation protein DsbB	0.0012	0.0008	0.0011	0	5	0	0/5	0.0008	0.0005	0.0013	0.0034	0.0002
COG1496	P	Copper oxidase (laccase) domain	0.0003	0.0001	0.0003	0	5	0	0/5	0.0007	0.0000	0.0007	0.0001	0.0000
COG1497	K	Predicted transcriptional regulator MJ0558, contains a CRP-type HTH domain	0.7169	0.8081	0.2903	4	5	1	4/5	0.6833	0.9218	0.1761	0.9952	0.8081
COG1498	J	Box C/D ribonucleoprotein Nop56/Prp31/SIK1 subunit	0.9974	0.9998	0.0031	5	5	1	5/5	0.9927	0.9998	0.9945	0.9999	0.9999
COG1499	J	NMD protein affecting ribosome stability and mRNA decay	0.9560	0.9998	0.0806	5	5	1	5/5	0.9853	0.9999	0.7952	1.0000	0.9998
COG1500	J	Ribosome maturation protein Sdo1	0.9946	0.9999	0.0096	5	5	1	5/5	0.9976	0.9999	0.9755	0.9999	1.0000
COG1501	G	Alpha-glucosidase/xylosidase, GH31 family	0.1719	0.0807	0.2041	1	5	0	1/5	0.0189	0.0807	0.0187	0.5632	0.1779
COG1502	I	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase	0.4695	0.4540	0.1505	2	5	0	2/5	0.3852	0.5951	0.6684	0.4540	0.2447
COG1503	J	Peptide chain release factor 1 (eRF1)	0.9973	1.0000	0.0043	5	5	1	5/5	0.9890	1.0000	0.9976	1.0000	1.0000
COG1504	S	Uncharacterized conserved protein, DUF498 domain	0.8010	0.9843	0.2284	5	5	1	5/5	0.5092	0.9875	0.5338	0.9843	0.9902
COG1505	E	Prolyl endopeptidase PreP, S9A serine peptidase family	0.1448	0.0525	0.1925	1	5	0	1/5	0.0325	0.0525	0.0095	0.5247	0.1048
COG1506	E	Dipeptidyl aminopeptidase/acylaminoacyl peptidase	0.5751	0.5088	0.2567	3	5	1	3/5	0.5088	0.3930	0.2425	0.9447	0.7864
COG1507	S	Uncharacterized conserved protein, DUF501 family	0.0484	0.0254	0.0585	0	5	0	0/5	0.0070	0.0254	0.0051	0.1622	0.0424
COG1508	K	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog	0.0051	0.0026	0.0046	0	5	0	0/5	0.0106	0.0007	0.0107	0.0026	0.0007
COG1509	E	L-lysine 2,3-aminomutase (EF-P beta-lysylation pathway)	0.5235	0.4542	0.2287	2	5	1	2/5	0.2191	0.4542	0.3734	0.8315	0.7394
COG1510	K	DNA-binding transcriptional regulator GbsR, MarR family	0.7688	0.7841	0.0612	5	5	1	5/5	0.7661	0.8284	0.7841	0.8111	0.6541
COG1511	S	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	0.0200	0.0120	0.0212	0	5	0	0/5	0.0190	0.0051	0.0120	0.0608	0.0031
COG1512	S	Uncharacterized membrane protein YgcG, contains a TPM-fold domain	0.0082	0.0017	0.0089	0	5	0	0/5	0.0191	0.0017	0.0190	0.0005	0.0008
COG1513	P	Cyanate lyase	0.2047	0.0737	0.2522	1	5	0	1/5	0.0737	0.0617	0.0300	0.7021	0.1559
COG1514	J	RNA 2',3'-cyclic phosphodiesterase (2'-5' RNA ligase)	0.9980	0.9998	0.0024	5	5	1	5/5	0.9957	0.9998	0.9946	1.0000	0.9999
COG1515	L	Deoxyinosine 3'-endonuclease (endonuclease V)	0.9805	0.9971	0.0243	5	5	1	5/5	0.9383	0.9971	0.9677	0.9999	0.9993
COG1516	NU	Flagellin-specific chaperone FliS	0.0016	0.0016	0.0007	0	5	0	0/5	0.0019	0.0007	0.0016	0.0028	0.0011
COG1517	V	CRISPR/Cas system-associated protein Csx1, contains CARF domain	0.6689	0.9421	0.3752	3	5	1	3/5	0.2990	0.9805	0.1301	0.9930	0.9421
COG1518	V	CRISPR-Cas system-associated integrase Cas1	0.9723	0.9999	0.0506	5	5	1	5/5	0.9902	0.9999	0.8713	1.0000	0.9999
COG1519	M	3-deoxy-D-manno-octulosonic-acid transferase	0.0005	0.0001	0.0005	0	5	0	0/5	0.0008	0.0001	0.0014	0.0000	0.0001
COG1520	M	Outer membrane protein assembly factor BamB, contains PQQ-like beta-propeller repeat	0.6859	0.8022	0.2164	4	5	1	4/5	0.8022	0.5500	0.3316	0.9303	0.8156
COG1521	H	Pantothenate kinase type III	0.0100	0.0027	0.0154	0	5	0	0/5	0.0031	0.0012	0.0021	0.0408	0.0027
COG1522	K	DNA-binding transcriptional regulator, Lrp family	0.9995	0.9994	0.0004	5	5	1	5/5	0.9990	0.9994	0.9992	0.9999	0.9999
COG1523	G	Pullulanase/glycogen debranching enzyme	0.0518	0.0090	0.0816	0	5	0	0/5	0.0064	0.0014	0.0090	0.2139	0.0284
COG1524	T	c-di-AMP phosphodiesterase AtaC or nucleotide pyrophosphatase, AlkP superfamily	0.4892	0.3926	0.2666	2	5	0	2/5	0.2526	0.3926	0.1984	0.8749	0.7276
COG1525	L	Endonuclease YncB, thermonuclease family	0.3939	0.4434	0.1709	2	5	0	2/5	0.5058	0.1315	0.2754	0.6133	0.4434
COG1526	C	Formate dehydrogenase assembly factor FdhD, a sulfurtransferase	0.9433	0.9895	0.0626	5	5	1	5/5	0.8801	0.9895	0.8546	0.9989	0.9936
COG1527	C	Archaeal/vacuolar-type H+-ATPase subunit C/Vma6	0.9911	0.9996	0.0107	5	5	1	5/5	0.9782	0.9996	0.9777	1.0000	0.9999
COG1528	P	Ferritin	0.5747	0.7258	0.3561	3	5	1	3/5	0.1842	0.7258	0.1181	0.9855	0.8599
COG1529	C	Aldehyde, CO or xanthine dehydrogenase, Mo-binding subunit	0.3121	0.1347	0.2876	2	5	0	2/5	0.0452	0.1347	0.0658	0.7337	0.5811
COG1530	J	Ribonuclease G or E	0.9876	0.9978	0.0170	5	5	1	5/5	0.9860	0.9978	0.9551	0.9997	0.9995
COG1531	S	Uncharacterized conserved protein, UPF0248 family	0.9500	0.9947	0.0567	5	5	1	5/5	0.8756	0.9947	0.8857	0.9963	0.9978
COG1532	R	Predicted RNA-binding protein	0.7175	0.9175	0.3037	3	5	1	3/5	0.4742	0.9637	0.2413	0.9906	0.9175
COG1533	L	DNA repair photolyase	0.9852	0.9896	0.0145	5	5	1	5/5	0.9821	0.9896	0.9587	0.9990	0.9967
COG1534	J	RNA-binding protein YhbY	0.8111	0.9485	0.2180	4	5	1	4/5	0.7476	0.9485	0.4099	0.9670	0.9827
COG1535	Q	Isochorismate hydrolase	0.0171	0.0102	0.0137	0	5	0	0/5	0.0102	0.0073	0.0087	0.0439	0.0155
COG1536	N	Flagellar motor switch protein FliG	0.0015	0.0017	0.0007	0	5	0	0/5	0.0021	0.0007	0.0024	0.0017	0.0007
COG1537	J	Stalled ribosome rescue protein Dom34, pelota family	0.9859	0.9994	0.0253	5	5	1	5/5	0.9947	0.9994	0.9354	1.0000	0.9998
COG1538	M	Outer membrane protein TolC	0.0002	0.0000	0.0003	0	5	0	0/5	0.0004	0.0000	0.0006	0.0000	0.0000
COG1539	H	Dihydroneopterin aldolase	0.0008	0.0000	0.0011	0	5	0	0/5	0.0011	0.0000	0.0028	0.0000	0.0000
COG1540	E	5-oxoprolinase subunit A	0.2001	0.0353	0.3118	1	5	0	1/5	0.0112	0.0353	0.0094	0.8177	0.1268
COG1541	H	Phenylacetate-coenzyme A ligase PaaK, adenylate-forming domain family	0.7746	0.9584	0.2600	4	5	1	4/5	0.5560	0.9584	0.3730	0.9970	0.9886
COG1542	S	Uncharacterized conserved protein, DUF505 domain	0.4233	0.5338	0.2885	3	5	0	3/5	0.1109	0.5894	0.0681	0.8141	0.5338
COG1543	G	Predicted glycosyl hydrolase, contains GH57 and DUF1957 domains	0.2191	0.1375	0.2408	1	5	0	1/5	0.0176	0.1375	0.0101	0.6626	0.2679
COG1544	J	Ribosome-associated translation inhibitor RaiA	0.0006	0.0001	0.0006	0	5	0	0/5	0.0016	0.0001	0.0012	0.0001	0.0001
COG1545	R	Uncharacterized OB-fold protein, contains Zn-ribbon domain	0.9990	0.9999	0.0011	5	5	1	5/5	0.9975	0.9999	0.9978	1.0000	1.0000
COG1546	H	Nicotinamide mononucleotide (NMN) deamidase PncC	0.0152	0.0081	0.0101	0	5	0	0/5	0.0286	0.0081	0.0262	0.0053	0.0077
COG1547	S	Predicted metal-dependent hydrolase	0.1261	0.0312	0.1778	0	5	0	0/5	0.0104	0.0312	0.0122	0.4754	0.1013
COG1548	H	Methanofuran synthetase MfnF, hydantoinase/oxoprolinase family	0.8581	0.9976	0.1952	5	5	1	5/5	0.7944	0.9976	0.5012	0.9990	0.9985
COG1549	J	Archaeosine tRNA-ribosyltransferase, contains uracil-DNA-glycosylase and PUA domains	0.9504	0.9992	0.0906	5	5	1	5/5	0.9839	0.9992	0.7697	1.0000	0.9993
COG1550	S	Stress-induced protein YlxP, DUF503 family	0.1165	0.0191	0.1939	1	5	0	1/5	0.0046	0.0191	0.0032	0.5026	0.0530
COG1551	T	sRNA-binding carbon storage regulator CsrA	0.0016	0.0015	0.0008	0	5	0	0/5	0.0015	0.0012	0.0017	0.0031	0.0006
COG1552	J	Ribosomal protein L40E	0.9385	0.9892	0.0678	5	5	1	5/5	0.8936	0.9910	0.8258	0.9928	0.9892
COG1553	P	Sulfur relay (sulfurtransferase) complex TusBCD TusD component, DsrE family	0.8027	0.9655	0.2165	5	5	1	5/5	0.5492	0.9655	0.5269	0.9986	0.9733
COG1554	G	Kojibiose phosphorylase YcjT	0.1151	0.0438	0.1623	0	5	0	0/5	0.0150	0.0438	0.0152	0.4377	0.0639
COG1555	L	DNA uptake protein ComE or related DNA-binding protein	0.0149	0.0142	0.0122	0	5	0	0/5	0.0157	0.0036	0.0142	0.0370	0.0039
COG1556	C	L-lactate utilization protein LutC, contains LUD domain	0.1317	0.0303	0.2134	1	5	0	1/5	0.0163	0.0491	0.0053	0.5576	0.0303
COG1558	N	Flagellar basal body rod protein FlgC	0.0003	0.0004	0.0001	0	5	0	0/5	0.0004	0.0001	0.0005	0.0004	0.0002
COG1559	M	Endolytic transglycosylase MltG, terminates peptidoglycan polymerization	0.0002	0.0000	0.0003	0	5	0	0/5	0.0005	0.0000	0.0006	0.0000	0.0000
COG1560	I	Palmitoleoyl-ACP: Kdo2-lipid-IV acyltransferase (lipid A biosynthesis)	0.0003	0.0001	0.0003	0	5	0	0/5	0.0004	0.0000	0.0007	0.0001	0.0001
COG1561	S	Uncharacterized stationary-phase protein YicC, UPF0701 family	0.0016	0.0002	0.0018	0	5	0	0/5	0.0032	0.0002	0.0044	0.0002	0.0002
COG1562	I	Phytoene/squalene synthetase	0.0862	0.0411	0.0994	0	5	0	0/5	0.0411	0.0089	0.0214	0.2789	0.0807
COG1563	R	Uncharacterized MnhB-related membrane protein	0.8255	0.9062	0.1430	5	5	1	5/5	0.7896	0.9417	0.5607	0.9062	0.9292
COG1564	H	Thiamine pyrophosphokinase	0.0028	0.0008	0.0029	0	5	0	0/5	0.0049	0.0008	0.0075	0.0006	0.0003
COG1565	R	SAM-dependent methyltransferase, MidA family	0.0144	0.0150	0.0026	0	5	0	0/5	0.0168	0.0109	0.0118	0.0175	0.0150
COG1566	V	Multidrug resistance efflux pump EmrA	0.0012	0.0014	0.0007	0	5	0	0/5	0.0017	0.0004	0.0014	0.0020	0.0004
COG1567	V	CRISPR-Cas system type III CSM-effector complex subunit Csm4, RAMP superfamily Cas5 group	0.6116	0.8103	0.3759	3	5	1	3/5	0.2155	0.9409	0.1024	0.9888	0.8103
COG1568	Q	Aminopropyltransferase BpsA, N(4)-bis(aminopropyl)spermidine biosynthesis	0.8095	0.9485	0.2025	4	5	1	4/5	0.6685	0.9485	0.4777	0.9769	0.9761
COG1569	R	Predicted nucleic acid-binding protein, contains PIN domain	0.6203	0.8348	0.2745	3	5	1	3/5	0.2599	0.8443	0.3094	0.8529	0.8348
COG1570	L	Exonuclease VII, large subunit	0.0176	0.0103	0.0137	0	5	0	0/5	0.0399	0.0080	0.0267	0.0103	0.0029
COG1571	J	tRNA(Ile2) C34 agmatinyltransferase TiaS	0.9990	1.0000	0.0015	5	5	1	5/5	0.9989	1.0000	0.9962	1.0000	1.0000
COG1572	O	Serine protease, subtilase family	0.6255	0.5913	0.2598	4	5	1	4/5	0.5418	0.8662	0.2010	0.9273	0.5913
COG1573	L	Uracil-DNA glycosylase	0.9625	0.9532	0.0223	5	5	1	5/5	0.9345	0.9532	0.9496	0.9975	0.9775
COG1574	R	Predicted amidohydrolase YtcJ	0.6186	0.5331	0.2752	3	5	1	3/5	0.2608	0.5331	0.4228	0.9553	0.9211
COG1575	H	1,4-dihydroxy-2-naphthoate polyprenyltransferase	0.3380	0.2124	0.2272	2	5	0	2/5	0.1426	0.1239	0.2124	0.6926	0.5186
COG1576	J	23S rRNA pseudoU1915 N3-methylase RlmH	0.0109	0.0075	0.0101	0	5	0	0/5	0.0209	0.0075	0.0247	0.0003	0.0013
COG1577	I	Mevalonate kinase	0.9966	0.9996	0.0040	5	5	1	5/5	0.9933	0.9996	0.9905	0.9999	0.9998
COG1578	V	House-cleaning carbohydrate phosphatase, DUF89 family	0.9845	0.9951	0.0183	5	5	1	5/5	0.9752	0.9951	0.9527	0.9999	0.9998
COG1579	R	Predicted nucleic acid-binding protein DR0291, contains C4-type Zn-ribbon domain	0.0057	0.0054	0.0043	0	5	0	0/5	0.0132	0.0015	0.0054	0.0068	0.0018
COG1580	N	Flagellar basal body-associated protein FliL	0.0019	0.0016	0.0008	0	5	0	0/5	0.0030	0.0008	0.0024	0.0015	0.0016
COG1581	K	DNA/RNA-binding protein AlbA/Ssh10b	0.9901	0.9912	0.0113	5	5	1	5/5	0.9907	0.9998	0.9690	0.9912	0.9999
COG1582	N	Swarming motility protein SwrD	0.0230	0.0097	0.0313	0	5	0	0/5	0.0033	0.0097	0.0021	0.0850	0.0150
COG1583	V	CRISPR/Cas system endoribonuclease Cas6, RAMP superfamily	0.9227	0.9758	0.0834	5	5	1	5/5	0.8115	0.9962	0.8312	0.9988	0.9758
COG1584	C	Succinate-acetate transporter SatP	0.5455	0.5215	0.2882	3	5	1	3/5	0.2149	0.5215	0.2508	0.9326	0.8075
COG1585	O	Membrane protein implicated in regulation of membrane protease activity	0.4079	0.4001	0.2142	2	5	0	2/5	0.4001	0.2632	0.1176	0.7438	0.5147
COG1586	E	S-adenosylmethionine decarboxylase	0.9142	0.9787	0.0965	5	5	1	5/5	0.8481	0.9787	0.7556	0.9954	0.9934
COG1587	H	Uroporphyrinogen-III synthase	0.5547	0.6218	0.2723	3	5	1	3/5	0.2952	0.6218	0.1973	0.9297	0.7296
COG1588	J	RNase P/RNase MRP subunit p29	0.9920	0.9983	0.0123	5	5	1	5/5	0.9947	0.9995	0.9677	0.9983	0.9997
COG1589	D	Cell division septal protein FtsQ	0.0003	0.0000	0.0004	0	5	0	0/5	0.0008	0.0000	0.0009	0.0000	0.0000
COG1590	J	tRNA(Phe) wybutosine-synthesizing methylase Tyw3	0.7403	0.8934	0.2781	4	5	1	4/5	0.5256	0.9914	0.3019	0.8934	0.9891
COG1591	L	Holliday junction resolvase Hjc, archaeal type	0.9345	0.9654	0.0613	5	5	1	5/5	0.8801	0.9654	0.8435	0.9959	0.9874
COG1592	C	Rubrerythrin	0.9445	0.9995	0.1001	5	5	1	5/5	0.9783	0.9995	0.7450	1.0000	0.9998
COG1593	G	TRAP-type C4-dicarboxylate transport system, large permease component	0.0156	0.0086	0.0172	0	5	0	0/5	0.0086	0.0026	0.0094	0.0497	0.0079
COG1594	K	DNA-directed RNA polymerase, subunit M/Transcription elongation factor TFIIS	0.9674	0.9948	0.0547	5	5	1	5/5	0.9840	0.9948	0.8585	0.9999	0.9997
COG1595	K	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	0.0034	0.0045	0.0029	0	5	0	0/5	0.0045	0.0001	0.0058	0.0068	0.0000
COG1596	M	Periplasmic protein Wza involved in polysaccharide export, contains SLBB domain of the beta-grasp fold	0.0046	0.0050	0.0027	0	5	0	0/5	0.0078	0.0012	0.0072	0.0050	0.0017
COG1597	IR	Phosphatidylglycerol kinase, diacylglycerol kinase family	0.0334	0.0123	0.0489	0	5	0	0/5	0.0104	0.0004	0.0132	0.1307	0.0123
COG1598	V	Antitoxin component HicB of the HicAB toxin-antitoxin system	0.9134	0.9956	0.1147	5	5	1	5/5	0.8687	0.9969	0.7068	0.9991	0.9956
COG1599	L	ssDNA-binding replication factor A, large subunit	0.9993	1.0000	0.0009	5	5	1	5/5	0.9985	1.0000	0.9979	1.0000	1.0000
COG1600	J	Epoxyqueuosine reductase QueG (queuosine biosynthesis)	0.6279	0.4974	0.2986	2	5	1	2/5	0.4974	0.4218	0.2582	0.9884	0.9738
COG1601	J	Translation initiation factor 2, beta subunit (eIF-2beta)/eIF-5 N-terminal domain	0.9967	0.9999	0.0044	5	5	1	5/5	0.9947	0.9999	0.9888	1.0000	0.9999
COG1602	L	Archaeal DNA repair protein NreA	0.9972	0.9998	0.0035	5	5	1	5/5	0.9951	0.9998	0.9912	0.9999	0.9999
COG1603	J	RNase P/RNase MRP subunit p30	0.9074	0.9996	0.1268	5	5	1	5/5	0.8599	0.9997	0.6781	0.9996	0.9997
COG1604	V	CRISPR/Cas system CMR subunit Cmr6, Cas7 group, RAMP superfamily	0.6390	0.7801	0.3470	3	5	1	3/5	0.3143	0.9610	0.1435	0.9959	0.7801
COG1605	E	Chorismate mutase	0.4955	0.4748	0.2760	2	5	0	2/5	0.4748	0.3357	0.0986	0.9078	0.6607
COG1606	R	ATP-utilizing enzyme, PP-loop superfamily	0.9943	0.9984	0.0066	5	5	1	5/5	0.9925	0.9984	0.9820	0.9996	0.9988
COG1607	I	Acyl-CoA hydrolase	0.1040	0.0118	0.1340	0	5	0	0/5	0.0088	0.0046	0.0118	0.3504	0.1442
COG1608	I	Isopentenyl phosphate kinase	0.9939	0.9998	0.0108	5	5	1	5/5	0.9974	0.9998	0.9723	1.0000	0.9999
COG1609	K	DNA-binding transcriptional regulator, LacI/PurR family	0.0021	0.0007	0.0022	0	5	0	0/5	0.0041	0.0001	0.0053	0.0007	0.0001
COG1610	R	Uncharacterized conserved protein YqeY, may have tRNA amino acid amidase activity	0.0005	0.0006	0.0004	0	5	0	0/5	0.0010	0.0001	0.0008	0.0006	0.0001
COG1611	F	Nucleotide monophosphate nucleosidase PpnN/YdgH, Lonely Guy (LOG) family	0.6664	0.7702	0.2022	3	5	1	3/5	0.7702	0.4159	0.4299	0.8301	0.8859
COG1612	H	Heme A synthase	0.0004	0.0004	0.0004	0	5	0	0/5	0.0004	0.0000	0.0009	0.0009	0.0000
